FechaVenta,CodigoProducto,Producto,Cantidad,PrecioVenta,CodigoCliente,Cliente,CodigoTienda,Tienda
2025-06-06,6,Producto Modelo 6,2,1040.57,20,Globex 20,4,Tienda Sucursal 4
2025-06-06,31,Producto Modelo 31,1,1051.87,37,Dunder Mifflin 37,1,Tienda Online 1
2025-06-06,45,Producto Modelo 45,2,686.93,72,Globex 72,10,Tienda Sucursal 10
2025-06-06,19,Producto Modelo 19,3,1195.73,67,ACME Corp 67,7,Tienda Sucursal 7
2025-06-06,35,Producto Modelo 35,1,1593.35,34,Wayne Ent. 34,2,Tienda Sucursal 2
2025-06-06,23,Producto Modelo 23,2,70.45,73,Globex 73,1,Tienda Online 1
2025-06-07,19,Producto Modelo 19,1,1195.73,82,Wayne Ent. 82,5,Tienda Online 5
2025-06-07,30,Producto Modelo 30,1,532.83,71,ACME Corp 71,3,Tienda Online 3
2025-06-07,48,Producto Modelo 48,3,1675.08,64,Globex 64,5,Tienda Online 5
2025-06-07,44,Producto Modelo 44,3,331.77,67,ACME Corp 67,7,Tienda Sucursal 7
2025-06-07,24,Producto Modelo 24,1,1356.26,70,Wayne Ent. 70,3,Tienda Online 3
2025-06-08,1,Producto Modelo 1,2,623.25,76,Globex 76,8,Tienda Outlet 8
2025-06-08,10,Producto Modelo 10,1,700.71,3,Wayne Ent. 3,7,Tienda Sucursal 7
2025-06-08,7,Producto Modelo 7,3,890.75,76,Globex 76,5,Tienda Online 5
2025-06-08,45,Producto Modelo 45,2,686.93,70,Wayne Ent. 70,10,Tienda Sucursal 10
2025-06-08,49,Producto Modelo 49,1,99.19,73,Globex 73,4,Tienda Sucursal 4
2025-06-08,35,Producto Modelo 35,2,1593.35,23,ACME Corp 23,6,Tienda Sucursal 6
2025-06-08,2,Producto Modelo 2,3,1242.79,72,Globex 72,5,Tienda Online 5
2025-06-08,23,Producto Modelo 23,1,70.45,19,Globex 19,10,Tienda Sucursal 10
2025-06-08,4,Producto Modelo 4,2,1183.86,88,Dunder Mifflin 88,8,Tienda Outlet 8
2025-06-08,2,Producto Modelo 2,1,1242.79,63,Dunder Mifflin 63,6,Tienda Sucursal 6
2025-06-08,3,Producto Modelo 3,2,1389.15,4,Dunder Mifflin 4,2,Tienda Sucursal 2
2025-06-09,4,Producto Modelo 4,1,1183.86,94,Dunder Mifflin 94,4,Tienda Sucursal 4
2025-06-09,39,Producto Modelo 39,3,818.21,23,ACME Corp 23,5,Tienda Online 5
2025-06-09,29,Producto Modelo 29,3,496.38,53,Wayne Ent. 53,1,Tienda Online 1
2025-06-09,18,Producto Modelo 18,1,1516.5,22,ACME Corp 22,3,Tienda Online 3
2025-06-09,10,Producto Modelo 10,2,700.71,14,ACME Corp 14,10,Tienda Sucursal 10
2025-06-09,15,Producto Modelo 15,2,1526.58,23,ACME Corp 23,10,Tienda Sucursal 10
2025-06-09,48,Producto Modelo 48,1,1675.08,59,Dunder Mifflin 59,2,Tienda Sucursal 2
2025-06-10,24,Producto Modelo 24,3,1356.26,3,Wayne Ent. 3,4,Tienda Sucursal 4
2025-06-10,43,Producto Modelo 43,1,852.46,21,ACME Corp 21,5,Tienda Online 5
2025-06-10,42,Producto Modelo 42,2,425.72,58,Dunder Mifflin 58,2,Tienda Sucursal 2
2025-06-10,26,Producto Modelo 26,2,1269.87,44,Globex 44,6,Tienda Sucursal 6
2025-06-10,19,Producto Modelo 19,1,1195.73,97,Dunder Mifflin 97,8,Tienda Outlet 8
2025-06-10,1,Producto Modelo 1,1,623.25,88,Dunder Mifflin 88,3,Tienda Online 3
2025-06-10,32,Producto Modelo 32,3,1770.83,14,ACME Corp 14,7,Tienda Sucursal 7
2025-06-10,19,Producto Modelo 19,1,1195.73,58,Dunder Mifflin 58,9,Tienda Outlet 9
2025-06-10,15,Producto Modelo 15,3,1526.58,97,Dunder Mifflin 97,3,Tienda Online 3
2025-06-10,6,Producto Modelo 6,2,1040.57,59,Dunder Mifflin 59,2,Tienda Sucursal 2
2025-06-10,26,Producto Modelo 26,2,1269.87,82,Wayne Ent. 82,3,Tienda Online 3
2025-06-10,49,Producto Modelo 49,1,99.19,5,Globex 5,1,Tienda Online 1
2025-06-10,7,Producto Modelo 7,2,890.75,19,Globex 19,1,Tienda Online 1
2025-06-11,44,Producto Modelo 44,3,331.77,78,Globex 78,8,Tienda Outlet 8
2025-06-11,46,Producto Modelo 46,3,1433.28,81,ACME Corp 81,9,Tienda Outlet 9
2025-06-11,10,Producto Modelo 10,2,700.71,54,Wayne Ent. 54,2,Tienda Sucursal 2
2025-06-11,50,Producto Modelo 50,2,801.81,44,Globex 44,9,Tienda Outlet 9
2025-06-11,14,Producto Modelo 14,1,978.72,56,Globex 56,1,Tienda Online 1
2025-06-11,50,Producto Modelo 50,1,801.81,34,Wayne Ent. 34,8,Tienda Outlet 8
2025-06-11,11,Producto Modelo 11,1,271.39,18,Dunder Mifflin 18,8,Tienda Outlet 8
2025-06-11,11,Producto Modelo 11,3,271.39,29,Globex 29,6,Tienda Sucursal 6
2025-06-11,47,Producto Modelo 47,1,1071.38,4,Dunder Mifflin 4,6,Tienda Sucursal 6
2025-06-11,4,Producto Modelo 4,1,1183.86,32,Globex 32,3,Tienda Online 3
2025-06-11,5,Producto Modelo 5,3,624.92,86,Dunder Mifflin 86,3,Tienda Online 3
2025-06-11,5,Producto Modelo 5,3,624.92,11,Wayne Ent. 11,4,Tienda Sucursal 4
2025-06-11,7,Producto Modelo 7,3,890.75,11,Wayne Ent. 11,8,Tienda Outlet 8
2025-06-11,28,Producto Modelo 28,3,1082.48,34,Wayne Ent. 34,4,Tienda Sucursal 4
2025-06-11,47,Producto Modelo 47,2,1071.38,76,Globex 76,8,Tienda Outlet 8
2025-06-12,42,Producto Modelo 42,3,425.72,64,Globex 64,10,Tienda Sucursal 10
2025-06-12,10,Producto Modelo 10,2,700.71,99,ACME Corp 99,7,Tienda Sucursal 7
2025-06-12,50,Producto Modelo 50,1,801.81,91,Dunder Mifflin 91,1,Tienda Online 1
2025-06-12,48,Producto Modelo 48,2,1675.08,76,Globex 76,7,Tienda Sucursal 7
2025-06-12,29,Producto Modelo 29,3,496.38,40,ACME Corp 40,1,Tienda Online 1
2025-06-12,3,Producto Modelo 3,2,1389.15,6,Wayne Ent. 6,1,Tienda Online 1
2025-06-12,29,Producto Modelo 29,3,496.38,10,Wayne Ent. 10,4,Tienda Sucursal 4
2025-06-12,25,Producto Modelo 25,1,1093.94,45,Globex 45,1,Tienda Online 1
2025-06-12,9,Producto Modelo 9,1,638.62,97,Dunder Mifflin 97,6,Tienda Sucursal 6
2025-06-12,13,Producto Modelo 13,3,-150.0,71,ACME Corp 71,9,Tienda Outlet 9
2025-06-12,12,Producto Modelo 12,2,538.41,75,Wayne Ent. 75,9,Tienda Outlet 9
2025-06-12,40,Producto Modelo 40,2,219.02,33,Globex 33,4,Tienda Sucursal 4
2025-06-12,21,Producto Modelo 21,3,881.45,96,Wayne Ent. 96,6,Tienda Sucursal 6
2025-06-13,2,Producto Modelo 2,2,1242.79,81,ACME Corp 81,4,Tienda Sucursal 4
2025-06-13,34,Producto Modelo 34,1,1571.22,8,Globex 8,2,Tienda Sucursal 2
2025-06-13,7,Producto Modelo 7,1,890.75,18,Dunder Mifflin 18,2,Tienda Sucursal 2
2025-06-13,41,Producto Modelo 41,3,541.4,73,Globex 73,8,Tienda Outlet 8
2025-06-13,24,Producto Modelo 24,3,1356.26,43,Wayne Ent. 43,8,Tienda Outlet 8
2025-06-13,31,Producto Modelo 31,3,1051.87,99,ACME Corp 99,6,Tienda Sucursal 6
2025-06-13,24,Producto Modelo 24,2,1356.26,25,Dunder Mifflin 25,3,Tienda Online 3
2025-06-13,19,Producto Modelo 19,3,1195.73,1,ACME Corp 1,3,Tienda Online 3
2025-06-14,1,Producto Modelo 1,1,623.25,87,Wayne Ent. 87,10,Tienda Sucursal 10
2025-06-14,44,Producto Modelo 44,1,331.77,87,Wayne Ent. 87,10,Tienda Sucursal 10
2025-06-14,25,Producto Modelo 25,2,1093.94,92,Globex 92,8,Tienda Outlet 8
2025-06-14,19,Producto Modelo 19,1,1195.73,71,ACME Corp 71,4,Tienda Sucursal 4
2025-06-14,49,Producto Modelo 49,1,99.19,94,Dunder Mifflin 94,1,Tienda Online 1
2025-06-15,41,Producto Modelo 41,2,541.4,28,ACME Corp 28,6,Tienda Sucursal 6
2025-06-15,23,Producto Modelo 23,3,70.45,37,Dunder Mifflin 37,5,Tienda Online 5
2025-06-15,2,Producto Modelo 2,2,1242.79,39,Wayne Ent. 39,2,Tienda Sucursal 2
2025-06-15,27,Producto Modelo 27,3,182.09,52,Globex 52,10,Tienda Sucursal 10
2025-06-15,18,Producto Modelo 18,1,1516.5,72,Globex 72,4,Tienda Sucursal 4
2025-06-15,45,Producto Modelo 45,2,686.93,46,ACME Corp 46,9,Tienda Outlet 9
2025-06-15,18,Producto Modelo 18,2,1516.5,40,ACME Corp 40,4,Tienda Sucursal 4
2025-06-15,10,Producto Modelo 10,1,700.71,56,Globex 56,7,Tienda Sucursal 7
2025-06-15,6,Producto Modelo 6,1,1040.57,45,Globex 45,5,Tienda Online 5
2025-06-16,39,Producto Modelo 39,1,818.21,95,Globex 95,10,Tienda Sucursal 10
2025-06-16,31,Producto Modelo 31,1,1051.87,85,Globex 85,3,Tienda Online 3
2025-06-16,50,Producto Modelo 50,3,801.81,90,Wayne Ent. 90,10,Tienda Sucursal 10
2025-06-16,13,Producto Modelo 13,1,-150.0,8,Globex 8,7,Tienda Sucursal 7
2025-06-16,12,Producto Modelo 12,1,538.41,72,Globex 72,6,Tienda Sucursal 6
2025-06-16,10,Producto Modelo 10,1,700.71,39,Wayne Ent. 39,9,Tienda Outlet 9
2025-06-16,46,Producto Modelo 46,3,1433.28,49,Globex 49,2,Tienda Sucursal 2
2025-06-16,23,Producto Modelo 23,3,70.45,78,Globex 78,10,Tienda Sucursal 10
2025-06-16,16,Producto Modelo 16,1,1728.39,44,Globex 44,5,Tienda Online 5
2025-06-16,22,Producto Modelo 22,1,950.08,59,Dunder Mifflin 59,3,Tienda Online 3
2025-06-16,26,Producto Modelo 26,2,1269.87,63,Dunder Mifflin 63,8,Tienda Outlet 8
2025-06-17,35,Producto Modelo 35,3,1593.35,67,ACME Corp 67,7,Tienda Sucursal 7
2025-06-17,35,Producto Modelo 35,3,1593.35,80,Globex 80,8,Tienda Outlet 8
2025-06-17,47,Producto Modelo 47,2,1071.38,65,Dunder Mifflin 65,8,Tienda Outlet 8
2025-06-17,3,Producto Modelo 3,1,1389.15,43,Wayne Ent. 43,9,Tienda Outlet 9
2025-06-17,20,Producto Modelo 20,3,534.57,87,Wayne Ent. 87,7,Tienda Sucursal 7
2025-06-17,11,Producto Modelo 11,1,271.39,65,Dunder Mifflin 65,6,Tienda Sucursal 6
2025-06-17,36,Producto Modelo 36,2,516.39,48,Globex 48,4,Tienda Sucursal 4
2025-06-17,48,Producto Modelo 48,1,1675.08,97,Dunder Mifflin 97,4,Tienda Sucursal 4
2025-06-17,18,Producto Modelo 18,1,1516.5,80,Globex 80,6,Tienda Sucursal 6
2025-06-17,27,Producto Modelo 27,3,182.09,7,Dunder Mifflin 7,4,Tienda Sucursal 4
2025-06-17,20,Producto Modelo 20,1,534.57,52,Globex 52,10,Tienda Sucursal 10
2025-06-17,33,Producto Modelo 33,2,1312.75,41,Dunder Mifflin 41,9,Tienda Outlet 9
2025-06-17,46,Producto Modelo 46,3,1433.28,37,Dunder Mifflin 37,3,Tienda Online 3
2025-06-17,5,Producto Modelo 5,1,624.92,92,Globex 92,3,Tienda Online 3
2025-06-18,34,Producto Modelo 34,3,1571.22,77,Wayne Ent. 77,9,Tienda Outlet 9
2025-06-18,30,Producto Modelo 30,3,532.83,65,Dunder Mifflin 65,7,Tienda Sucursal 7
2025-06-18,41,Producto Modelo 41,3,541.4,5,Globex 5,2,Tienda Sucursal 2
2025-06-18,18,Producto Modelo 18,2,1516.5,32,Globex 32,2,Tienda Sucursal 2
2025-06-18,25,Producto Modelo 25,3,1093.94,32,Globex 32,4,Tienda Sucursal 4
2025-06-19,33,Producto Modelo 33,2,1312.75,77,Wayne Ent. 77,7,Tienda Sucursal 7
2025-06-19,6,Producto Modelo 6,1,1040.57,5,Globex 5,8,Tienda Outlet 8
2025-06-19,2,Producto Modelo 2,1,1242.79,78,Globex 78,6,Tienda Sucursal 6
2025-06-19,33,Producto Modelo 33,1,1312.75,82,Wayne Ent. 82,6,Tienda Sucursal 6
2025-06-19,41,Producto Modelo 41,2,541.4,96,Wayne Ent. 96,2,Tienda Sucursal 2
2025-06-19,39,Producto Modelo 39,1,818.21,91,Dunder Mifflin 91,2,Tienda Sucursal 2
2025-06-19,9,Producto Modelo 9,2,638.62,90,Wayne Ent. 90,8,Tienda Outlet 8
2025-06-19,21,Producto Modelo 21,2,881.45,15,Globex 15,7,Tienda Sucursal 7
2025-06-20,3,Producto Modelo 3,1,1389.15,44,Globex 44,1,Tienda Online 1
2025-06-20,42,Producto Modelo 42,3,425.72,20,Globex 20,4,Tienda Sucursal 4
2025-06-20,32,Producto Modelo 32,3,1770.83,43,Wayne Ent. 43,7,Tienda Sucursal 7
2025-06-20,14,Producto Modelo 14,2,978.72,24,Globex 24,10,Tienda Sucursal 10
2025-06-20,10,Producto Modelo 10,3,700.71,65,Dunder Mifflin 65,4,Tienda Sucursal 4
2025-06-20,50,Producto Modelo 50,2,801.81,55,Dunder Mifflin 55,3,Tienda Online 3
2025-06-20,36,Producto Modelo 36,3,516.39,90,Wayne Ent. 90,6,Tienda Sucursal 6
2025-06-21,42,Producto Modelo 42,2,425.72,67,ACME Corp 67,10,Tienda Sucursal 10
2025-06-21,38,Producto Modelo 38,2,466.61,38,Globex 38,5,Tienda Online 5
2025-06-21,26,Producto Modelo 26,2,1269.87,49,Globex 49,9,Tienda Outlet 9
2025-06-21,3,Producto Modelo 3,1,1389.15,54,Wayne Ent. 54,9,Tienda Outlet 9
2025-06-21,45,Producto Modelo 45,3,686.93,48,Globex 48,9,Tienda Outlet 9
2025-06-21,9,Producto Modelo 9,2,638.62,45,Globex 45,6,Tienda Sucursal 6
2025-06-21,16,Producto Modelo 16,1,1728.39,40,ACME Corp 40,8,Tienda Outlet 8
2025-06-21,39,Producto Modelo 39,3,818.21,98,Wayne Ent. 98,9,Tienda Outlet 9
2025-06-22,35,Producto Modelo 35,2,1593.35,92,Globex 92,5,Tienda Online 5
2025-06-22,44,Producto Modelo 44,3,331.77,48,Globex 48,3,Tienda Online 3
2025-06-22,11,Producto Modelo 11,1,271.39,31,Dunder Mifflin 31,2,Tienda Sucursal 2
2025-06-22,40,Producto Modelo 40,1,219.02,32,Globex 32,3,Tienda Online 3
2025-06-22,46,Producto Modelo 46,1,1433.28,94,Dunder Mifflin 94,7,Tienda Sucursal 7
2025-06-22,9,Producto Modelo 9,2,638.62,43,Wayne Ent. 43,7,Tienda Sucursal 7
2025-06-22,16,Producto Modelo 16,3,1728.39,67,ACME Corp 67,8,Tienda Outlet 8
2025-06-22,47,Producto Modelo 47,2,1071.38,9,Globex 9,1,Tienda Online 1
2025-06-22,26,Producto Modelo 26,1,1269.87,46,ACME Corp 46,1,Tienda Online 1
2025-06-22,6,Producto Modelo 6,3,1040.57,62,ACME Corp 62,5,Tienda Online 5
2025-06-22,42,Producto Modelo 42,2,425.72,85,Globex 85,1,Tienda Online 1
2025-06-22,13,Producto Modelo 13,2,-150.0,58,Dunder Mifflin 58,9,Tienda Outlet 9
2025-06-22,27,Producto Modelo 27,1,182.09,32,Globex 32,1,Tienda Online 1
2025-06-22,1,Producto Modelo 1,1,623.25,5,Globex 5,6,Tienda Sucursal 6
2025-06-22,14,Producto Modelo 14,1,978.72,63,Dunder Mifflin 63,4,Tienda Sucursal 4
2025-06-23,46,Producto Modelo 46,2,1433.28,32,Globex 32,2,Tienda Sucursal 2
2025-06-23,46,Producto Modelo 46,2,1433.28,94,Dunder Mifflin 94,4,Tienda Sucursal 4
2025-06-23,49,Producto Modelo 49,1,99.19,99,ACME Corp 99,2,Tienda Sucursal 2
2025-06-23,27,Producto Modelo 27,2,182.09,29,Globex 29,10,Tienda Sucursal 10
2025-06-23,49,Producto Modelo 49,2,99.19,21,ACME Corp 21,2,Tienda Sucursal 2
2025-06-23,30,Producto Modelo 30,3,532.83,89,ACME Corp 89,1,Tienda Online 1
2025-06-23,33,Producto Modelo 33,1,1312.75,64,Globex 64,10,Tienda Sucursal 10
2025-06-23,36,Producto Modelo 36,3,516.39,100,Wayne Ent. 100,8,Tienda Outlet 8
2025-06-23,21,Producto Modelo 21,2,881.45,4,Dunder Mifflin 4,10,Tienda Sucursal 10
2025-06-23,27,Producto Modelo 27,2,182.09,79,Globex 79,9,Tienda Outlet 9
2025-06-23,1,Producto Modelo 1,1,623.25,51,Wayne Ent. 51,2,Tienda Sucursal 2
2025-06-23,31,Producto Modelo 31,2,1051.87,55,Dunder Mifflin 55,4,Tienda Sucursal 4
2025-06-23,41,Producto Modelo 41,1,541.4,30,ACME Corp 30,2,Tienda Sucursal 2
2025-06-23,33,Producto Modelo 33,1,1312.75,45,Globex 45,6,Tienda Sucursal 6
2025-06-23,37,Producto Modelo 37,1,1086.66,20,Globex 20,5,Tienda Online 5
2025-06-24,49,Producto Modelo 49,2,99.19,51,Wayne Ent. 51,4,Tienda Sucursal 4
2025-06-24,12,Producto Modelo 12,3,538.41,100,Wayne Ent. 100,3,Tienda Online 3
2025-06-24,13,Producto Modelo 13,3,-150.0,40,ACME Corp 40,4,Tienda Sucursal 4
2025-06-24,35,Producto Modelo 35,2,1593.35,77,Wayne Ent. 77,1,Tienda Online 1
2025-06-24,43,Producto Modelo 43,1,852.46,11,Wayne Ent. 11,2,Tienda Sucursal 2
2025-06-24,39,Producto Modelo 39,3,818.21,48,Globex 48,3,Tienda Online 3
2025-06-24,41,Producto Modelo 41,2,541.4,81,ACME Corp 81,4,Tienda Sucursal 4
2025-06-24,35,Producto Modelo 35,1,1593.35,71,ACME Corp 71,1,Tienda Online 1
2025-06-24,7,Producto Modelo 7,3,890.75,42,Dunder Mifflin 42,7,Tienda Sucursal 7
2025-06-24,48,Producto Modelo 48,1,1675.08,100,Wayne Ent. 100,2,Tienda Sucursal 2
2025-06-24,14,Producto Modelo 14,3,978.72,16,ACME Corp 16,1,Tienda Online 1
2025-06-24,7,Producto Modelo 7,2,890.75,18,Dunder Mifflin 18,9,Tienda Outlet 9
2025-06-24,10,Producto Modelo 10,2,700.71,18,Dunder Mifflin 18,5,Tienda Online 5
2025-06-24,6,Producto Modelo 6,3,1040.57,42,Dunder Mifflin 42,9,Tienda Outlet 9
2025-06-24,27,Producto Modelo 27,3,182.09,70,Wayne Ent. 70,7,Tienda Sucursal 7
2025-06-25,9,Producto Modelo 9,1,638.62,34,Wayne Ent. 34,1,Tienda Online 1
2025-06-25,48,Producto Modelo 48,1,1675.08,31,Dunder Mifflin 31,9,Tienda Outlet 9
2025-06-25,13,Producto Modelo 13,3,-150.0,47,Dunder Mifflin 47,2,Tienda Sucursal 2
2025-06-25,32,Producto Modelo 32,2,1770.83,69,Globex 69,8,Tienda Outlet 8
2025-06-25,28,Producto Modelo 28,2,1082.48,81,ACME Corp 81,10,Tienda Sucursal 10
2025-06-25,50,Producto Modelo 50,2,801.81,10,Wayne Ent. 10,10,Tienda Sucursal 10
2025-06-25,14,Producto Modelo 14,1,978.72,24,Globex 24,8,Tienda Outlet 8
2025-06-25,47,Producto Modelo 47,2,1071.38,14,ACME Corp 14,6,Tienda Sucursal 6
2025-06-25,39,Producto Modelo 39,3,818.21,90,Wayne Ent. 90,8,Tienda Outlet 8
2025-06-25,5,Producto Modelo 5,2,624.92,81,ACME Corp 81,5,Tienda Online 5
2025-06-25,36,Producto Modelo 36,3,516.39,19,Globex 19,9,Tienda Outlet 9
2025-06-25,13,Producto Modelo 13,1,-150.0,19,Globex 19,2,Tienda Sucursal 2
2025-06-26,37,Producto Modelo 37,2,1086.66,65,Dunder Mifflin 65,4,Tienda Sucursal 4
2025-06-26,32,Producto Modelo 32,3,1770.83,78,Globex 78,3,Tienda Online 3
2025-06-26,23,Producto Modelo 23,1,70.45,80,Globex 80,2,Tienda Sucursal 2
2025-06-26,45,Producto Modelo 45,3,686.93,3,Wayne Ent. 3,1,Tienda Online 1
2025-06-26,2,Producto Modelo 2,1,1242.79,28,ACME Corp 28,8,Tienda Outlet 8
2025-06-26,15,Producto Modelo 15,2,1526.58,83,Wayne Ent. 83,2,Tienda Sucursal 2
2025-06-26,50,Producto Modelo 50,3,801.81,85,Globex 85,6,Tienda Sucursal 6
2025-06-27,14,Producto Modelo 14,3,978.72,51,Wayne Ent. 51,8,Tienda Outlet 8
2025-06-27,46,Producto Modelo 46,1,1433.28,64,Globex 64,7,Tienda Sucursal 7
2025-06-27,6,Producto Modelo 6,3,1040.57,74,ACME Corp 74,2,Tienda Sucursal 2
2025-06-27,14,Producto Modelo 14,2,978.72,81,ACME Corp 81,5,Tienda Online 5
2025-06-27,20,Producto Modelo 20,1,534.57,30,ACME Corp 30,6,Tienda Sucursal 6
2025-06-27,40,Producto Modelo 40,1,219.02,69,Globex 69,9,Tienda Outlet 9
2025-06-27,34,Producto Modelo 34,3,1571.22,2,Globex 2,4,Tienda Sucursal 4
2025-06-27,43,Producto Modelo 43,3,852.46,32,Globex 32,6,Tienda Sucursal 6
2025-06-27,12,Producto Modelo 12,1,538.41,14,ACME Corp 14,8,Tienda Outlet 8
2025-06-27,12,Producto Modelo 12,2,538.41,41,Dunder Mifflin 41,8,Tienda Outlet 8
2025-06-27,6,Producto Modelo 6,2,1040.57,7,Dunder Mifflin 7,9,Tienda Outlet 9
2025-06-27,38,Producto Modelo 38,2,466.61,45,Globex 45,10,Tienda Sucursal 10
2025-06-27,14,Producto Modelo 14,3,978.72,61,Wayne Ent. 61,6,Tienda Sucursal 6
2025-06-27,2,Producto Modelo 2,3,1242.79,13,Globex 13,9,Tienda Outlet 9
2025-06-27,47,Producto Modelo 47,3,1071.38,67,ACME Corp 67,3,Tienda Online 3
2025-06-28,49,Producto Modelo 49,1,99.19,31,Dunder Mifflin 31,9,Tienda Outlet 9
2025-06-28,36,Producto Modelo 36,1,516.39,8,Globex 8,3,Tienda Online 3
2025-06-28,31,Producto Modelo 31,2,1051.87,3,Wayne Ent. 3,6,Tienda Sucursal 6
2025-06-28,39,Producto Modelo 39,1,818.21,100,Wayne Ent. 100,5,Tienda Online 5
2025-06-28,5,Producto Modelo 5,1,624.92,51,Wayne Ent. 51,5,Tienda Online 5
2025-06-28,24,Producto Modelo 24,2,1356.26,45,Globex 45,2,Tienda Sucursal 2
2025-06-28,31,Producto Modelo 31,3,1051.87,27,Dunder Mifflin 27,5,Tienda Online 5
2025-06-28,7,Producto Modelo 7,1,890.75,98,Wayne Ent. 98,2,Tienda Sucursal 2
2025-06-28,48,Producto Modelo 48,2,1675.08,95,Globex 95,4,Tienda Sucursal 4
2025-06-28,39,Producto Modelo 39,3,818.21,14,ACME Corp 14,7,Tienda Sucursal 7
2025-06-28,16,Producto Modelo 16,2,1728.39,87,Wayne Ent. 87,8,Tienda Outlet 8
2025-06-28,32,Producto Modelo 32,3,1770.83,19,Globex 19,1,Tienda Online 1
2025-06-28,27,Producto Modelo 27,2,182.09,66,Wayne Ent. 66,1,Tienda Online 1
2025-06-28,13,Producto Modelo 13,1,-150.0,34,Wayne Ent. 34,9,Tienda Outlet 9
2025-06-28,46,Producto Modelo 46,3,1433.28,39,Wayne Ent. 39,3,Tienda Online 3
2025-06-29,15,Producto Modelo 15,3,1526.58,2,Globex 2,9,Tienda Outlet 9
2025-06-29,1,Producto Modelo 1,2,623.25,71,ACME Corp 71,5,Tienda Online 5
2025-06-29,46,Producto Modelo 46,2,1433.28,64,Globex 64,9,Tienda Outlet 9
2025-06-29,15,Producto Modelo 15,2,1526.58,82,Wayne Ent. 82,1,Tienda Online 1
2025-06-29,50,Producto Modelo 50,2,801.81,50,Dunder Mifflin 50,8,Tienda Outlet 8
2025-06-29,8,Producto Modelo 8,1,1636.17,63,Dunder Mifflin 63,10,Tienda Sucursal 10
2025-06-29,30,Producto Modelo 30,1,532.83,64,Globex 64,5,Tienda Online 5
2025-06-29,34,Producto Modelo 34,2,1571.22,23,ACME Corp 23,8,Tienda Outlet 8
2025-06-29,39,Producto Modelo 39,1,818.21,53,Wayne Ent. 53,5,Tienda Online 5
2025-06-29,27,Producto Modelo 27,2,182.09,68,Wayne Ent. 68,5,Tienda Online 5
2025-06-30,33,Producto Modelo 33,1,1312.75,29,Globex 29,5,Tienda Online 5
2025-06-30,1,Producto Modelo 1,2,623.25,100,Wayne Ent. 100,7,Tienda Sucursal 7
2025-06-30,39,Producto Modelo 39,2,818.21,86,Dunder Mifflin 86,10,Tienda Sucursal 10
2025-06-30,11,Producto Modelo 11,2,271.39,94,Dunder Mifflin 94,8,Tienda Outlet 8
2025-06-30,50,Producto Modelo 50,2,801.81,87,Wayne Ent. 87,5,Tienda Online 5
2025-06-30,12,Producto Modelo 12,3,538.41,90,Wayne Ent. 90,6,Tienda Sucursal 6
2025-06-30,27,Producto Modelo 27,1,182.09,34,Wayne Ent. 34,5,Tienda Online 5
2025-06-30,24,Producto Modelo 24,3,1356.26,77,Wayne Ent. 77,1,Tienda Online 1
2025-06-30,47,Producto Modelo 47,1,1071.38,49,Globex 49,2,Tienda Sucursal 2
2025-06-30,33,Producto Modelo 33,3,1312.75,61,Wayne Ent. 61,7,Tienda Sucursal 7
2025-06-30,38,Producto Modelo 38,3,466.61,56,Globex 56,3,Tienda Online 3
2025-06-30,7,Producto Modelo 7,2,890.75,44,Globex 44,1,Tienda Online 1
2025-07-01,30,Producto Modelo 30,3,532.83,26,Dunder Mifflin 26,4,Tienda Sucursal 4
2025-07-01,33,Producto Modelo 33,3,1312.75,54,Wayne Ent. 54,5,Tienda Online 5
2025-07-01,16,Producto Modelo 16,2,1728.39,64,Globex 64,7,Tienda Sucursal 7
2025-07-01,7,Producto Modelo 7,2,890.75,37,Dunder Mifflin 37,4,Tienda Sucursal 4
2025-07-01,4,Producto Modelo 4,3,1183.86,53,Wayne Ent. 53,8,Tienda Outlet 8
2025-07-02,17,Producto Modelo 17,2,296.83,50,Dunder Mifflin 50,9,Tienda Outlet 9
2025-07-02,40,Producto Modelo 40,3,219.02,1,ACME Corp 1,6,Tienda Sucursal 6
2025-07-02,21,Producto Modelo 21,1,881.45,58,Dunder Mifflin 58,10,Tienda Sucursal 10
2025-07-02,19,Producto Modelo 19,3,1195.73,93,Globex 93,2,Tienda Sucursal 2
2025-07-02,47,Producto Modelo 47,3,1071.38,48,Globex 48,1,Tienda Online 1
2025-07-02,46,Producto Modelo 46,3,1433.28,37,Dunder Mifflin 37,4,Tienda Sucursal 4
2025-07-02,42,Producto Modelo 42,1,425.72,19,Globex 19,3,Tienda Online 3
2025-07-02,2,Producto Modelo 2,2,1242.79,48,Globex 48,1,Tienda Online 1
2025-07-02,13,Producto Modelo 13,2,-150.0,62,ACME Corp 62,2,Tienda Sucursal 2
2025-07-02,7,Producto Modelo 7,2,890.75,97,Dunder Mifflin 97,3,Tienda Online 3
2025-07-03,48,Producto Modelo 48,1,1675.08,83,Wayne Ent. 83,6,Tienda Sucursal 6
2025-07-03,37,Producto Modelo 37,1,1086.66,86,Dunder Mifflin 86,9,Tienda Outlet 9
2025-07-03,26,Producto Modelo 26,1,1269.87,85,Globex 85,1,Tienda Online 1
2025-07-03,8,Producto Modelo 8,1,1636.17,66,Wayne Ent. 66,10,Tienda Sucursal 10
2025-07-03,26,Producto Modelo 26,1,1269.87,95,Globex 95,6,Tienda Sucursal 6
