FechaVenta,CodigoProducto,Producto,Cantidad,PrecioVenta,CodigoCliente,Cliente,CodigoTienda,Tienda
2022-01-21,23,Producto Modelo 23,2,70.45,28,ACME Corp 28,10,Tienda Sucursal 10
2022-01-21,16,Producto Modelo 16,3,1728.39,37,Dunder Mifflin 37,9,Tienda Outlet 9
2022-01-21,28,Producto Modelo 28,2,1082.48,79,Globex 79,6,Tienda Sucursal 6
2022-01-21,34,Producto Modelo 34,3,1571.22,29,Globex 29,8,Tienda Outlet 8
2022-01-22,22,Producto Modelo 22,2,950.08,29,Globex 29,8,Tienda Outlet 8
2022-01-22,4,Producto Modelo 4,2,1183.86,87,Wayne Ent. 87,5,Tienda Online 5
2022-01-22,20,Producto Modelo 20,1,534.57,94,Dunder Mifflin 94,4,Tienda Sucursal 4
2022-01-22,36,Producto Modelo 36,2,516.39,55,Dunder Mifflin 55,7,Tienda Sucursal 7
2022-01-22,4,Producto Modelo 4,3,1183.86,21,ACME Corp 21,3,Tienda Online 3
2022-01-22,11,Producto Modelo 11,3,271.39,63,Dunder Mifflin 63,9,Tienda Outlet 9
2022-01-23,35,Producto Modelo 35,2,1593.35,74,ACME Corp 74,6,Tienda Sucursal 6
2022-01-23,14,Producto Modelo 14,2,978.72,40,ACME Corp 40,3,Tienda Online 3
2022-01-23,16,Producto Modelo 16,3,1728.39,10,Wayne Ent. 10,3,Tienda Online 3
2022-01-23,24,Producto Modelo 24,3,1356.26,85,Globex 85,10,Tienda Sucursal 10
2022-01-23,26,Producto Modelo 26,2,1269.87,30,ACME Corp 30,8,Tienda Outlet 8
2022-01-23,42,Producto Modelo 42,1,425.72,76,Globex 76,3,Tienda Online 3
2022-01-23,8,Producto Modelo 8,1,1636.17,41,Dunder Mifflin 41,8,Tienda Outlet 8
2022-01-23,17,Producto Modelo 17,2,296.83,42,Dunder Mifflin 42,6,Tienda Sucursal 6
2022-01-23,21,Producto Modelo 21,3,881.45,36,Globex 36,7,Tienda Sucursal 7
2022-01-23,35,Producto Modelo 35,2,1593.35,93,Globex 93,6,Tienda Sucursal 6
2022-01-23,24,Producto Modelo 24,2,1356.26,52,Globex 52,8,Tienda Outlet 8
2022-01-24,39,Producto Modelo 39,2,818.21,60,ACME Corp 60,9,Tienda Outlet 9
2022-01-24,33,Producto Modelo 33,3,1312.75,47,Dunder Mifflin 47,2,Tienda Sucursal 2
2022-01-24,26,Producto Modelo 26,2,1269.87,7,Dunder Mifflin 7,2,Tienda Sucursal 2
2022-01-24,31,Producto Modelo 31,2,1051.87,26,Dunder Mifflin 26,1,Tienda Online 1
2022-01-24,49,Producto Modelo 49,1,99.19,66,Wayne Ent. 66,3,Tienda Online 3
2022-01-24,46,Producto Modelo 46,2,1433.28,77,Wayne Ent. 77,7,Tienda Sucursal 7
2022-01-24,46,Producto Modelo 46,3,1433.28,34,Wayne Ent. 34,4,Tienda Sucursal 4
2022-01-24,3,Producto Modelo 3,3,1389.15,90,Wayne Ent. 90,10,Tienda Sucursal 10
2022-01-24,50,Producto Modelo 50,1,801.81,29,Globex 29,7,Tienda Sucursal 7
2022-01-24,21,Producto Modelo 21,2,881.45,33,Globex 33,5,Tienda Online 5
2022-01-24,23,Producto Modelo 23,3,70.45,81,ACME Corp 81,9,Tienda Outlet 9
2022-01-25,35,Producto Modelo 35,2,1593.35,59,Dunder Mifflin 59,9,Tienda Outlet 9
2022-01-25,8,Producto Modelo 8,2,1636.17,12,Globex 12,9,Tienda Outlet 9
2022-01-25,3,Producto Modelo 3,3,1389.15,11,Wayne Ent. 11,9,Tienda Outlet 9
2022-01-25,40,Producto Modelo 40,3,219.02,39,Wayne Ent. 39,7,Tienda Sucursal 7
2022-01-25,23,Producto Modelo 23,3,70.45,62,ACME Corp 62,3,Tienda Online 3
2022-01-25,10,Producto Modelo 10,1,700.71,68,Wayne Ent. 68,1,Tienda Online 1
2022-01-25,28,Producto Modelo 28,2,1082.48,81,ACME Corp 81,2,Tienda Sucursal 2
2022-01-25,25,Producto Modelo 25,3,1093.94,82,Wayne Ent. 82,7,Tienda Sucursal 7
2022-01-25,45,Producto Modelo 45,3,686.93,95,Globex 95,1,Tienda Online 1
2022-01-26,26,Producto Modelo 26,2,1269.87,79,Globex 79,2,Tienda Sucursal 2
2022-01-26,47,Producto Modelo 47,2,1071.38,39,Wayne Ent. 39,7,Tienda Sucursal 7
2022-01-26,1,Producto Modelo 1,1,623.25,66,Wayne Ent. 66,4,Tienda Sucursal 4
2022-01-26,29,Producto Modelo 29,3,496.38,60,ACME Corp 60,9,Tienda Outlet 9
2022-01-26,45,Producto Modelo 45,1,686.93,8,Globex 8,1,Tienda Online 1
2022-01-26,20,Producto Modelo 20,3,534.57,1,ACME Corp 1,5,Tienda Online 5
2022-01-26,38,Producto Modelo 38,3,466.61,64,Globex 64,4,Tienda Sucursal 4
2022-01-26,33,Producto Modelo 33,1,1312.75,36,Globex 36,3,Tienda Online 3
2022-01-26,9,Producto Modelo 9,2,638.62,65,Dunder Mifflin 65,3,Tienda Online 3
2022-01-26,26,Producto Modelo 26,1,1269.87,94,Dunder Mifflin 94,6,Tienda Sucursal 6
2022-01-26,18,Producto Modelo 18,3,1516.5,88,Dunder Mifflin 88,9,Tienda Outlet 9
2022-01-26,20,Producto Modelo 20,3,534.57,93,Globex 93,10,Tienda Sucursal 10
2022-01-26,16,Producto Modelo 16,1,1728.39,30,ACME Corp 30,5,Tienda Online 5
2022-01-27,45,Producto Modelo 45,1,686.93,98,Wayne Ent. 98,2,Tienda Sucursal 2
2022-01-27,24,Producto Modelo 24,3,1356.26,83,Wayne Ent. 83,7,Tienda Sucursal 7
2022-01-27,27,Producto Modelo 27,3,182.09,58,Dunder Mifflin 58,7,Tienda Sucursal 7
2022-01-27,6,Producto Modelo 6,1,1040.57,43,Wayne Ent. 43,5,Tienda Online 5
2022-01-27,14,Producto Modelo 14,2,978.72,6,Wayne Ent. 6,2,Tienda Sucursal 2
2022-01-27,5,Producto Modelo 5,3,624.92,22,ACME Corp 22,7,Tienda Sucursal 7
2022-01-27,4,Producto Modelo 4,2,1183.86,30,ACME Corp 30,9,Tienda Outlet 9
2022-01-27,21,Producto Modelo 21,1,881.45,31,Dunder Mifflin 31,8,Tienda Outlet 8
2022-01-27,4,Producto Modelo 4,3,1183.86,69,Globex 69,7,Tienda Sucursal 7
2022-01-27,32,Producto Modelo 32,3,1770.83,54,Wayne Ent. 54,7,Tienda Sucursal 7
2022-01-27,21,Producto Modelo 21,1,881.45,40,ACME Corp 40,4,Tienda Sucursal 4
2022-01-27,44,Producto Modelo 44,3,331.77,46,ACME Corp 46,3,Tienda Online 3
2022-01-28,44,Producto Modelo 44,2,331.77,83,Wayne Ent. 83,10,Tienda Sucursal 10
2022-01-28,43,Producto Modelo 43,3,852.46,72,Globex 72,3,Tienda Online 3
2022-01-28,44,Producto Modelo 44,3,331.77,99,ACME Corp 99,4,Tienda Sucursal 4
2022-01-28,40,Producto Modelo 40,1,219.02,45,Globex 45,5,Tienda Online 5
2022-01-28,26,Producto Modelo 26,2,1269.87,57,ACME Corp 57,2,Tienda Sucursal 2
2022-01-28,6,Producto Modelo 6,3,1040.57,38,Globex 38,6,Tienda Sucursal 6
2022-01-28,9,Producto Modelo 9,3,638.62,78,Globex 78,2,Tienda Sucursal 2
2022-01-28,41,Producto Modelo 41,1,541.4,91,Dunder Mifflin 91,4,Tienda Sucursal 4
2022-01-28,23,Producto Modelo 23,3,70.45,81,ACME Corp 81,2,Tienda Sucursal 2
2022-01-28,48,Producto Modelo 48,2,1675.08,20,Globex 20,7,Tienda Sucursal 7
2022-01-29,13,Producto Modelo 13,1,-150.0,57,ACME Corp 57,7,Tienda Sucursal 7
2022-01-29,48,Producto Modelo 48,2,1675.08,1,ACME Corp 1,2,Tienda Sucursal 2
2022-01-29,23,Producto Modelo 23,2,70.45,26,Dunder Mifflin 26,1,Tienda Online 1
2022-01-29,37,Producto Modelo 37,2,1086.66,38,Globex 38,4,Tienda Sucursal 4
2022-01-29,38,Producto Modelo 38,2,466.61,85,Globex 85,10,Tienda Sucursal 10
2022-01-30,42,Producto Modelo 42,1,425.72,32,Globex 32,10,Tienda Sucursal 10
2022-01-30,29,Producto Modelo 29,1,496.38,28,ACME Corp 28,7,Tienda Sucursal 7
2022-01-30,19,Producto Modelo 19,2,1195.73,32,Globex 32,9,Tienda Outlet 9
2022-01-30,43,Producto Modelo 43,2,852.46,44,Globex 44,10,Tienda Sucursal 10
2022-01-30,14,Producto Modelo 14,3,978.72,24,Globex 24,1,Tienda Online 1
2022-01-30,3,Producto Modelo 3,1,1389.15,60,ACME Corp 60,9,Tienda Outlet 9
2022-01-30,34,Producto Modelo 34,1,1571.22,1,ACME Corp 1,7,Tienda Sucursal 7
2022-01-30,44,Producto Modelo 44,2,331.77,91,Dunder Mifflin 91,4,Tienda Sucursal 4
2022-01-30,16,Producto Modelo 16,3,1728.39,16,ACME Corp 16,6,Tienda Sucursal 6
2022-01-31,43,Producto Modelo 43,2,852.46,51,Wayne Ent. 51,8,Tienda Outlet 8
2022-01-31,4,Producto Modelo 4,1,1183.86,10,Wayne Ent. 10,7,Tienda Sucursal 7
2022-01-31,11,Producto Modelo 11,3,271.39,45,Globex 45,4,Tienda Sucursal 4
2022-01-31,45,Producto Modelo 45,3,686.93,14,ACME Corp 14,7,Tienda Sucursal 7
2022-01-31,32,Producto Modelo 32,2,1770.83,63,Dunder Mifflin 63,9,Tienda Outlet 9
2022-01-31,24,Producto Modelo 24,2,1356.26,74,ACME Corp 74,10,Tienda Sucursal 10
2022-02-01,10,Producto Modelo 10,1,700.71,87,Wayne Ent. 87,7,Tienda Sucursal 7
2022-02-01,31,Producto Modelo 31,3,1051.87,3,Wayne Ent. 3,2,Tienda Sucursal 2
2022-02-01,6,Producto Modelo 6,1,1040.57,81,ACME Corp 81,10,Tienda Sucursal 10
2022-02-01,13,Producto Modelo 13,2,-150.0,82,Wayne Ent. 82,10,Tienda Sucursal 10
2022-02-01,4,Producto Modelo 4,1,1183.86,28,ACME Corp 28,8,Tienda Outlet 8
2022-02-02,28,Producto Modelo 28,3,1082.48,14,ACME Corp 14,8,Tienda Outlet 8
2022-02-02,31,Producto Modelo 31,3,1051.87,6,Wayne Ent. 6,6,Tienda Sucursal 6
2022-02-02,8,Producto Modelo 8,1,1636.17,22,ACME Corp 22,2,Tienda Sucursal 2
2022-02-02,7,Producto Modelo 7,2,890.75,100,Wayne Ent. 100,2,Tienda Sucursal 2
2022-02-02,47,Producto Modelo 47,3,1071.38,46,ACME Corp 46,10,Tienda Sucursal 10
2022-02-03,42,Producto Modelo 42,3,425.72,75,Wayne Ent. 75,7,Tienda Sucursal 7
2022-02-03,6,Producto Modelo 6,2,1040.57,34,Wayne Ent. 34,8,Tienda Outlet 8
2022-02-03,12,Producto Modelo 12,1,538.41,76,Globex 76,8,Tienda Outlet 8
2022-02-03,35,Producto Modelo 35,3,1593.35,59,Dunder Mifflin 59,2,Tienda Sucursal 2
2022-02-03,19,Producto Modelo 19,1,1195.73,51,Wayne Ent. 51,3,Tienda Online 3
2022-02-03,12,Producto Modelo 12,3,538.41,96,Wayne Ent. 96,10,Tienda Sucursal 10
2022-02-03,16,Producto Modelo 16,3,1728.39,61,Wayne Ent. 61,6,Tienda Sucursal 6
2022-02-03,27,Producto Modelo 27,1,182.09,56,Globex 56,7,Tienda Sucursal 7
2022-02-03,41,Producto Modelo 41,2,541.4,61,Wayne Ent. 61,2,Tienda Sucursal 2
2022-02-03,6,Producto Modelo 6,2,1040.57,31,Dunder Mifflin 31,9,Tienda Outlet 9
2022-02-04,48,Producto Modelo 48,3,1675.08,55,Dunder Mifflin 55,1,Tienda Online 1
2022-02-04,21,Producto Modelo 21,2,881.45,57,ACME Corp 57,5,Tienda Online 5
2022-02-04,1,Producto Modelo 1,2,623.25,82,Wayne Ent. 82,2,Tienda Sucursal 2
2022-02-04,20,Producto Modelo 20,2,534.57,87,Wayne Ent. 87,10,Tienda Sucursal 10
2022-02-04,26,Producto Modelo 26,1,1269.87,70,Wayne Ent. 70,1,Tienda Online 1
2022-02-04,31,Producto Modelo 31,3,1051.87,87,Wayne Ent. 87,6,Tienda Sucursal 6
2022-02-04,8,Producto Modelo 8,3,1636.17,75,Wayne Ent. 75,4,Tienda Sucursal 4
2022-02-04,44,Producto Modelo 44,2,331.77,95,Globex 95,5,Tienda Online 5
2022-02-04,9,Producto Modelo 9,1,638.62,16,ACME Corp 16,2,Tienda Sucursal 2
2022-02-04,47,Producto Modelo 47,2,1071.38,4,Dunder Mifflin 4,3,Tienda Online 3
2022-02-04,33,Producto Modelo 33,3,1312.75,15,Globex 15,4,Tienda Sucursal 4
2022-02-04,41,Producto Modelo 41,1,541.4,42,Dunder Mifflin 42,1,Tienda Online 1
2022-02-04,20,Producto Modelo 20,2,534.57,81,ACME Corp 81,2,Tienda Sucursal 2
2022-02-04,1,Producto Modelo 1,1,623.25,58,Dunder Mifflin 58,3,Tienda Online 3
2022-02-04,24,Producto Modelo 24,2,1356.26,18,Dunder Mifflin 18,3,Tienda Online 3
2022-02-05,7,Producto Modelo 7,2,890.75,45,Globex 45,1,Tienda Online 1
2022-02-05,42,Producto Modelo 42,3,425.72,64,Globex 64,8,Tienda Outlet 8
2022-02-05,26,Producto Modelo 26,2,1269.87,11,Wayne Ent. 11,8,Tienda Outlet 8
2022-02-05,29,Producto Modelo 29,3,496.38,39,Wayne Ent. 39,4,Tienda Sucursal 4
2022-02-05,49,Producto Modelo 49,2,99.19,81,ACME Corp 81,9,Tienda Outlet 9
2022-02-05,41,Producto Modelo 41,1,541.4,79,Globex 79,2,Tienda Sucursal 2
2022-02-05,17,Producto Modelo 17,3,296.83,22,ACME Corp 22,9,Tienda Outlet 9
2022-02-05,48,Producto Modelo 48,3,1675.08,38,Globex 38,3,Tienda Online 3
2022-02-05,23,Producto Modelo 23,3,70.45,1,ACME Corp 1,7,Tienda Sucursal 7
2022-02-05,4,Producto Modelo 4,1,1183.86,35,Dunder Mifflin 35,7,Tienda Sucursal 7
2022-02-05,46,Producto Modelo 46,2,1433.28,67,ACME Corp 67,6,Tienda Sucursal 6
2022-02-05,34,Producto Modelo 34,2,1571.22,51,Wayne Ent. 51,8,Tienda Outlet 8
2022-02-05,14,Producto Modelo 14,1,978.72,10,Wayne Ent. 10,2,Tienda Sucursal 2
2022-02-05,15,Producto Modelo 15,3,1526.58,50,Dunder Mifflin 50,10,Tienda Sucursal 10
2022-02-06,34,Producto Modelo 34,2,1571.22,39,Wayne Ent. 39,6,Tienda Sucursal 6
2022-02-06,27,Producto Modelo 27,2,182.09,71,ACME Corp 71,5,Tienda Online 5
2022-02-06,9,Producto Modelo 9,2,638.62,26,Dunder Mifflin 26,10,Tienda Sucursal 10
2022-02-06,39,Producto Modelo 39,2,818.21,27,Dunder Mifflin 27,5,Tienda Online 5
2022-02-06,33,Producto Modelo 33,3,1312.75,81,ACME Corp 81,5,Tienda Online 5
2022-02-07,10,Producto Modelo 10,3,700.71,22,ACME Corp 22,2,Tienda Sucursal 2
2022-02-07,36,Producto Modelo 36,2,516.39,48,Globex 48,6,Tienda Sucursal 6
2022-02-07,35,Producto Modelo 35,1,1593.35,73,Globex 73,5,Tienda Online 5
2022-02-07,16,Producto Modelo 16,3,1728.39,73,Globex 73,2,Tienda Sucursal 2
2022-02-07,42,Producto Modelo 42,2,425.72,36,Globex 36,9,Tienda Outlet 9
2022-02-07,27,Producto Modelo 27,1,182.09,19,Globex 19,3,Tienda Online 3
2022-02-07,19,Producto Modelo 19,3,1195.73,38,Globex 38,3,Tienda Online 3
2022-02-07,32,Producto Modelo 32,3,1770.83,91,Dunder Mifflin 91,5,Tienda Online 5
2022-02-07,19,Producto Modelo 19,1,1195.73,52,Globex 52,6,Tienda Sucursal 6
2022-02-08,45,Producto Modelo 45,1,686.93,74,ACME Corp 74,10,Tienda Sucursal 10
2022-02-08,42,Producto Modelo 42,2,425.72,16,ACME Corp 16,7,Tienda Sucursal 7
2022-02-08,6,Producto Modelo 6,3,1040.57,47,Dunder Mifflin 47,3,Tienda Online 3
2022-02-08,23,Producto Modelo 23,1,70.45,26,Dunder Mifflin 26,6,Tienda Sucursal 6
2022-02-08,48,Producto Modelo 48,2,1675.08,5,Globex 5,9,Tienda Outlet 9
2022-02-08,18,Producto Modelo 18,1,1516.5,58,Dunder Mifflin 58,2,Tienda Sucursal 2
2022-02-08,18,Producto Modelo 18,3,1516.5,99,ACME Corp 99,1,Tienda Online 1
2022-02-08,49,Producto Modelo 49,1,99.19,19,Globex 19,1,Tienda Online 1
2022-02-08,25,Producto Modelo 25,1,1093.94,13,Globex 13,9,Tienda Outlet 9
2022-02-08,45,Producto Modelo 45,3,686.93,66,Wayne Ent. 66,3,Tienda Online 3
2022-02-08,11,Producto Modelo 11,2,271.39,58,Dunder Mifflin 58,9,Tienda Outlet 9
2022-02-09,19,Producto Modelo 19,3,1195.73,42,Dunder Mifflin 42,8,Tienda Outlet 8
2022-02-09,37,Producto Modelo 37,1,1086.66,53,Wayne Ent. 53,1,Tienda Online 1
2022-02-09,6,Producto Modelo 6,1,1040.57,15,Globex 15,2,Tienda Sucursal 2
2022-02-09,20,Producto Modelo 20,3,534.57,84,Dunder Mifflin 84,3,Tienda Online 3
2022-02-09,13,Producto Modelo 13,1,-150.0,84,Dunder Mifflin 84,8,Tienda Outlet 8
2022-02-10,1,Producto Modelo 1,3,623.25,85,Globex 85,1,Tienda Online 1
2022-02-10,1,Producto Modelo 1,1,623.25,76,Globex 76,7,Tienda Sucursal 7
2022-02-10,34,Producto Modelo 34,2,1571.22,69,Globex 69,9,Tienda Outlet 9
2022-02-10,35,Producto Modelo 35,2,1593.35,36,Globex 36,7,Tienda Sucursal 7
2022-02-10,33,Producto Modelo 33,2,1312.75,42,Dunder Mifflin 42,1,Tienda Online 1
2022-02-10,40,Producto Modelo 40,2,219.02,94,Dunder Mifflin 94,3,Tienda Online 3
2022-02-10,26,Producto Modelo 26,1,1269.87,84,Dunder Mifflin 84,3,Tienda Online 3
2022-02-10,48,Producto Modelo 48,2,1675.08,87,Wayne Ent. 87,7,Tienda Sucursal 7
2022-02-11,48,Producto Modelo 48,1,1675.08,7,Dunder Mifflin 7,6,Tienda Sucursal 6
2022-02-11,25,Producto Modelo 25,3,1093.94,60,ACME Corp 60,8,Tienda Outlet 8
2022-02-11,4,Producto Modelo 4,3,1183.86,45,Globex 45,3,Tienda Online 3
2022-02-11,4,Producto Modelo 4,1,1183.86,72,Globex 72,1,Tienda Online 1
2022-02-11,46,Producto Modelo 46,3,1433.28,27,Dunder Mifflin 27,6,Tienda Sucursal 6
2022-02-12,3,Producto Modelo 3,1,1389.15,68,Wayne Ent. 68,1,Tienda Online 1
2022-02-12,33,Producto Modelo 33,1,1312.75,60,ACME Corp 60,7,Tienda Sucursal 7
2022-02-12,43,Producto Modelo 43,1,852.46,98,Wayne Ent. 98,2,Tienda Sucursal 2
2022-02-12,4,Producto Modelo 4,1,1183.86,79,Globex 79,1,Tienda Online 1
2022-02-12,31,Producto Modelo 31,3,1051.87,26,Dunder Mifflin 26,4,Tienda Sucursal 4
2022-02-12,50,Producto Modelo 50,1,801.81,21,ACME Corp 21,4,Tienda Sucursal 4
2022-02-12,24,Producto Modelo 24,1,1356.26,85,Globex 85,6,Tienda Sucursal 6
2022-02-12,28,Producto Modelo 28,2,1082.48,64,Globex 64,5,Tienda Online 5
2022-02-12,3,Producto Modelo 3,3,1389.15,43,Wayne Ent. 43,6,Tienda Sucursal 6
2022-02-12,31,Producto Modelo 31,2,1051.87,45,Globex 45,9,Tienda Outlet 9
2022-02-12,45,Producto Modelo 45,3,686.93,61,Wayne Ent. 61,3,Tienda Online 3
2022-02-12,28,Producto Modelo 28,2,1082.48,44,Globex 44,8,Tienda Outlet 8
2022-02-12,2,Producto Modelo 2,1,1242.79,34,Wayne Ent. 34,6,Tienda Sucursal 6
2022-02-12,49,Producto Modelo 49,3,99.19,66,Wayne Ent. 66,8,Tienda Outlet 8
2022-02-12,46,Producto Modelo 46,3,1433.28,10,Wayne Ent. 10,1,Tienda Online 1
2022-02-13,17,Producto Modelo 17,3,296.83,70,Wayne Ent. 70,4,Tienda Sucursal 4
2022-02-13,24,Producto Modelo 24,3,1356.26,65,Dunder Mifflin 65,8,Tienda Outlet 8
2022-02-13,20,Producto Modelo 20,1,534.57,38,Globex 38,8,Tienda Outlet 8
2022-02-13,28,Producto Modelo 28,1,1082.48,3,Wayne Ent. 3,7,Tienda Sucursal 7
2022-02-13,17,Producto Modelo 17,1,296.83,31,Dunder Mifflin 31,2,Tienda Sucursal 2
2022-02-13,30,Producto Modelo 30,2,532.83,95,Globex 95,5,Tienda Online 5
2022-02-13,20,Producto Modelo 20,2,534.57,55,Dunder Mifflin 55,5,Tienda Online 5
2022-02-13,26,Producto Modelo 26,1,1269.87,36,Globex 36,4,Tienda Sucursal 4
2022-02-13,47,Producto Modelo 47,3,1071.38,38,Globex 38,3,Tienda Online 3
2022-02-13,16,Producto Modelo 16,3,1728.39,64,Globex 64,6,Tienda Sucursal 6
2022-02-13,6,Producto Modelo 6,1,1040.57,30,ACME Corp 30,1,Tienda Online 1
2022-02-13,33,Producto Modelo 33,2,1312.75,56,Globex 56,9,Tienda Outlet 9
2022-02-13,4,Producto Modelo 4,3,1183.86,90,Wayne Ent. 90,7,Tienda Sucursal 7
2022-02-14,36,Producto Modelo 36,3,516.39,78,Globex 78,2,Tienda Sucursal 2
2022-02-14,41,Producto Modelo 41,2,541.4,57,ACME Corp 57,9,Tienda Outlet 9
2022-02-14,7,Producto Modelo 7,2,890.75,53,Wayne Ent. 53,5,Tienda Online 5
2022-02-14,9,Producto Modelo 9,3,638.62,66,Wayne Ent. 66,4,Tienda Sucursal 4
2022-02-14,23,Producto Modelo 23,1,70.45,77,Wayne Ent. 77,10,Tienda Sucursal 10
2022-02-14,41,Producto Modelo 41,3,541.4,7,Dunder Mifflin 7,9,Tienda Outlet 9
2022-02-15,24,Producto Modelo 24,1,1356.26,77,Wayne Ent. 77,7,Tienda Sucursal 7
2022-02-15,6,Producto Modelo 6,2,1040.57,99,ACME Corp 99,1,Tienda Online 1
2022-02-15,35,Producto Modelo 35,1,1593.35,30,ACME Corp 30,7,Tienda Sucursal 7
2022-02-15,34,Producto Modelo 34,2,1571.22,85,Globex 85,6,Tienda Sucursal 6
2022-02-15,24,Producto Modelo 24,1,1356.26,1,ACME Corp 1,5,Tienda Online 5
2022-02-15,24,Producto Modelo 24,2,1356.26,74,ACME Corp 74,3,Tienda Online 3
2022-02-15,12,Producto Modelo 12,3,538.41,73,Globex 73,5,Tienda Online 5
2022-02-15,42,Producto Modelo 42,3,425.72,78,Globex 78,4,Tienda Sucursal 4
2022-02-15,19,Producto Modelo 19,1,1195.73,14,ACME Corp 14,9,Tienda Outlet 9
2022-02-15,37,Producto Modelo 37,2,1086.66,55,Dunder Mifflin 55,9,Tienda Outlet 9
2022-02-15,15,Producto Modelo 15,1,1526.58,76,Globex 76,9,Tienda Outlet 9
2022-02-15,19,Producto Modelo 19,3,1195.73,8,Globex 8,8,Tienda Outlet 8
2022-02-15,24,Producto Modelo 24,2,1356.26,35,Dunder Mifflin 35,3,Tienda Online 3
2022-02-15,29,Producto Modelo 29,3,496.38,13,Globex 13,8,Tienda Outlet 8
2022-02-16,5,Producto Modelo 5,3,624.92,100,Wayne Ent. 100,4,Tienda Sucursal 4
2022-02-16,43,Producto Modelo 43,2,852.46,38,Globex 38,8,Tienda Outlet 8
2022-02-16,21,Producto Modelo 21,3,881.45,59,Dunder Mifflin 59,6,Tienda Sucursal 6
2022-02-16,36,Producto Modelo 36,1,516.39,69,Globex 69,4,Tienda Sucursal 4
2022-02-16,37,Producto Modelo 37,3,1086.66,35,Dunder Mifflin 35,9,Tienda Outlet 9
2022-02-16,26,Producto Modelo 26,1,1269.87,86,Dunder Mifflin 86,8,Tienda Outlet 8
2022-02-16,4,Producto Modelo 4,3,1183.86,32,Globex 32,1,Tienda Online 1
2022-02-16,42,Producto Modelo 42,2,425.72,37,Dunder Mifflin 37,7,Tienda Sucursal 7
2022-02-16,4,Producto Modelo 4,1,1183.86,47,Dunder Mifflin 47,4,Tienda Sucursal 4
2022-02-16,50,Producto Modelo 50,2,801.81,25,Dunder Mifflin 25,5,Tienda Online 5
2022-02-17,18,Producto Modelo 18,3,1516.5,66,Wayne Ent. 66,4,Tienda Sucursal 4
2022-02-17,42,Producto Modelo 42,3,425.72,65,Dunder Mifflin 65,10,Tienda Sucursal 10
2022-02-17,20,Producto Modelo 20,2,534.57,46,ACME Corp 46,4,Tienda Sucursal 4
2022-02-17,49,Producto Modelo 49,3,99.19,90,Wayne Ent. 90,6,Tienda Sucursal 6
2022-02-17,11,Producto Modelo 11,2,271.39,53,Wayne Ent. 53,5,Tienda Online 5
2022-02-17,16,Producto Modelo 16,2,1728.39,82,Wayne Ent. 82,1,Tienda Online 1
2022-02-17,13,Producto Modelo 13,2,-150.0,64,Globex 64,8,Tienda Outlet 8
2022-02-17,39,Producto Modelo 39,3,818.21,52,Globex 52,10,Tienda Sucursal 10
2022-02-17,27,Producto Modelo 27,2,182.09,18,Dunder Mifflin 18,10,Tienda Sucursal 10
2022-02-17,14,Producto Modelo 14,1,978.72,66,Wayne Ent. 66,7,Tienda Sucursal 7
2022-02-17,36,Producto Modelo 36,2,516.39,70,Wayne Ent. 70,3,Tienda Online 3
2022-02-17,39,Producto Modelo 39,1,818.21,43,Wayne Ent. 43,9,Tienda Outlet 9
2022-02-17,46,Producto Modelo 46,2,1433.28,83,Wayne Ent. 83,3,Tienda Online 3
2022-02-17,9,Producto Modelo 9,3,638.62,73,Globex 73,3,Tienda Online 3
2022-02-17,1,Producto Modelo 1,2,623.25,56,Globex 56,8,Tienda Outlet 8
2022-02-18,11,Producto Modelo 11,1,271.39,97,Dunder Mifflin 97,6,Tienda Sucursal 6
2022-02-18,5,Producto Modelo 5,1,624.92,52,Globex 52,1,Tienda Online 1
2022-02-18,15,Producto Modelo 15,3,1526.58,24,Globex 24,1,Tienda Online 1
2022-02-18,9,Producto Modelo 9,3,638.62,14,ACME Corp 14,4,Tienda Sucursal 4
2022-02-18,17,Producto Modelo 17,3,296.83,1,ACME Corp 1,1,Tienda Online 1
2022-02-19,44,Producto Modelo 44,1,331.77,61,Wayne Ent. 61,5,Tienda Online 5
2022-02-19,38,Producto Modelo 38,1,466.61,93,Globex 93,6,Tienda Sucursal 6
2022-02-19,23,Producto Modelo 23,1,70.45,88,Dunder Mifflin 88,6,Tienda Sucursal 6
2022-02-19,2,Producto Modelo 2,2,1242.79,71,ACME Corp 71,7,Tienda Sucursal 7
2022-02-19,1,Producto Modelo 1,1,623.25,38,Globex 38,9,Tienda Outlet 9
2022-02-19,39,Producto Modelo 39,1,818.21,24,Globex 24,6,Tienda Sucursal 6
2022-02-19,47,Producto Modelo 47,1,1071.38,28,ACME Corp 28,7,Tienda Sucursal 7
2022-02-19,26,Producto Modelo 26,3,1269.87,23,ACME Corp 23,5,Tienda Online 5
2022-02-19,4,Producto Modelo 4,3,1183.86,5,Globex 5,1,Tienda Online 1
2022-02-19,18,Producto Modelo 18,1,1516.5,41,Dunder Mifflin 41,4,Tienda Sucursal 4
2022-02-20,2,Producto Modelo 2,1,1242.79,54,Wayne Ent. 54,4,Tienda Sucursal 4
2022-02-20,21,Producto Modelo 21,3,881.45,82,Wayne Ent. 82,8,Tienda Outlet 8
2022-02-20,5,Producto Modelo 5,2,624.92,55,Dunder Mifflin 55,10,Tienda Sucursal 10
2022-02-20,38,Producto Modelo 38,3,466.61,87,Wayne Ent. 87,10,Tienda Sucursal 10
